[32mI[12:58:12,602] [main]HashApp:[m Listening on localhost:6001
[32mI[12:58:13,111] [main]StateMachine:[m Listening on localhost:5001
[32mI[12:58:13,156] [main]StateMachine:[m Starting in ACTIVE as I am part of initial membership
[36mD[12:58:13,324] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,326] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,328] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,329] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,331] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,332] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,334] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,335] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,337] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,338] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,341] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,342] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,344] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,346] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,348] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,350] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,352] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,354] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,355] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,357] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,358] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,360] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,362] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,363] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,365] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,367] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,368] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,370] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,371] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,372] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,374] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,375] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,377] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,378] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,380] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,382] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,384] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,385] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,387] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,388] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,389] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,391] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,392] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,394] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,395] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,397] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,399] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,401] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,402] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,404] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,406] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,408] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,409] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,411] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,412] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,414] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,416] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,417] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,418] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,420] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,423] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,428] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,431] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,435] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,439] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,445] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,448] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,450] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,452] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,454] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,456] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,460] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,463] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,467] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,470] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,474] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,478] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,483] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,487] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,491] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,494] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,496] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,498] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,501] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
[36mD[12:58:13,510] [200-StateMachine]StateMachine:[m Connection to 127.0.0.1:5002 failed, cause: io.netty.channel.AbstractChannel$AnnotatedConnectException: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:5002
